epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787285933 53.6 53.6 53.6 54.5 2208 950 5.143
1787285934 52.7 52.7 52.7 54.5 2208 950 5.230
1787285935 53.6 53.6 52.7 54.5 2208 950 5.211
1787285937 53.6 53.6 52.7 54.5 2208 950 5.264
1787285938 53.6 53.6 53.6 55.5 2208 950 5.215
1787285939 53.6 53.6 53.6 55.5 2208 950 5.206
1787285940 53.6 53.6 53.6 54.5 2208 950 5.211
1787285941 54.5 54.5 53.6 55.5 2208 950 5.215
1787285942 53.6 53.6 53.6 54.5 2208 950 5.220
1787285943 54.5 53.6 53.6 55.5 2208 950 5.269
1787285944 53.6 53.6 53.6 54.5 2208 950 5.273
1787285946 54.5 53.6 53.6 54.5 2208 950 5.220
1787285947 54.5 53.6 53.6 54.5 2208 950 5.215
1787285948 53.6 53.6 53.6 55.5 2208 950 5.244
1787285949 53.6 53.6 53.6 54.5 2208 950 5.249
1787285950 54.5 54.5 53.6 55.5 2208 950 5.220
1787285951 55.5 54.5 54.5 56.4 2208 950 5.191
1787285952 53.6 52.7 52.7 54.5 2208 950 5.230
1787285954 54.5 54.5 53.6 56.4 2208 950 5.220
1787285955 54.5 53.6 53.6 54.5 2208 950 5.225
1787285956 54.5 54.5 53.6 55.5 2208 950 5.220
1787285957 54.5 54.5 53.6 56.4 2208 950 5.215
1787285958 54.5 53.6 53.6 54.5 2208 950 5.201
1787285959 54.5 54.5 53.6 56.4 2208 950 5.215
1787285960 53.6 53.6 53.6 56.4 2208 950 5.201
1787285962 54.5 54.5 53.6 55.5 2208 950 5.269
1787285963 54.5 54.5 54.5 56.4 2208 950 5.186
1787285964 54.5 53.6 53.6 55.5 2208 950 5.230
1787285965 54.5 54.5 54.5 55.5 2208 950 5.240
1787285966 50.8 49.0 49.9 50.8 2208 950 5.259
1787285967 47.2 45.3 46.2 48.1 2208 950 5.288
1787285968 45.3 43.5 44.4 45.3 2208 950 5.312
1787285969 44.4 42.5 43.5 44.4 2208 950 5.244
1787285970 43.5 41.6 42.5 43.5 2208 950 5.293
1787285971 42.5 40.7 41.6 42.5 2208 950 5.269
1787285973 41.6 40.7 40.7 41.6 2208 950 5.288
1787285974 41.6 39.8 40.7 41.6 2208 950 5.293
1787285975 40.7 39.8 39.8 40.7 2208 950 5.244
1787285976 40.7 38.8 39.8 40.7 2208 950 5.240
1787285977 40.7 38.8 38.8 40.7 2208 950 5.264
1787285978 39.8 38.8 38.8 39.8 2208 950 5.307
1787285979 39.8 37.9 38.8 39.8 2208 950 5.317
1787285980 39.8 37.9 38.8 39.8 2208 950 5.269
1787285981 38.8 37.9 37.9 38.8 2208 950 5.249
1787285982 38.8 37.9 37.9 39.8 2208 950 5.288
1787285983 41.6 40.7 40.7 41.6 2208 950 5.298
1787285984 43.5 42.5 42.5 43.5 2208 950 5.249
1787285985 44.4 44.4 43.5 44.4 2208 950 5.254
1787285986 44.4 44.4 44.4 46.2 2208 950 5.235
1787285987 45.3 45.3 44.4 46.2 2208 950 5.273
1787285989 46.2 45.3 45.3 46.2 2208 950 5.249
1787285990 46.2 45.3 45.3 46.2 2208 950 5.215
1787285991 45.3 45.3 45.3 45.3 2208 950 5.249
1787285992 46.2 45.3 45.3 46.2 2208 950 5.230
1787285993 46.2 45.3 45.3 47.2 2208 950 5.235
1787285994 42.5 41.6 41.6 43.5 2208 950 5.302
1787285995 41.6 39.8 39.8 41.6 2208 950 5.254
1787285996 44.4 43.5 43.5 45.3 2208 950 5.235
1787285997 47.2 47.2 47.2 48.1 2208 950 5.230
