epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787271512 85.0 85.9 85.0 85.9 1608 950 5.215
1787271513 85.0 85.9 84.1 85.0 1608 950 5.225
1787271514 85.0 85.9 84.1 85.0 1800 950 5.182
1787271516 85.0 85.9 85.0 85.9 1608 950 5.215
1787271517 85.0 85.9 85.0 85.9 1608 950 5.215
1787271518 85.9 85.9 85.0 85.9 1608 950 5.235
1787271519 85.0 85.9 85.0 85.9 1608 950 5.215
1787271520 85.0 86.8 85.0 85.9 1608 950 5.215
1787271521 85.9 86.8 84.1 85.0 1608 950 5.211
1787271522 85.0 85.0 84.1 85.0 1800 950 5.259
1787271524 85.0 85.9 85.0 85.0 1608 950 5.269
1787271525 85.0 85.9 85.0 85.9 1608 950 5.220
1787271526 85.9 85.9 85.0 85.9 1800 950 5.230
1787271527 85.0 85.9 84.1 85.9 1608 950 5.235
1787271528 85.9 85.0 84.1 85.9 1608 950 5.244
1787271529 85.0 85.9 85.0 85.9 1608 950 5.259
1787271530 85.9 86.8 85.0 85.9 1608 950 5.283
1787271531 85.9 86.8 85.0 85.9 1608 950 5.215
1787271533 85.9 85.9 85.0 85.9 1608 950 5.191
1787271534 85.0 85.9 84.1 85.9 1800 950 5.293
1787271535 85.9 86.8 85.0 85.9 1608 950 5.186
1787271536 85.0 85.9 84.1 85.0 1608 950 5.206
1787271537 85.0 85.9 84.1 85.9 1800 950 5.240
1787271538 85.0 85.0 84.1 85.0 1608 950 5.259
1787271539 85.0 85.9 84.1 85.9 1800 950 5.201
1787271541 85.0 85.9 84.1 85.0 1800 950 5.220
1787271542 85.0 84.1 84.1 85.9 1800 950 5.211
1787271543 85.9 85.9 85.0 85.9 1800 950 5.206
1787271544 85.0 85.0 84.1 85.9 1800 950 5.230
1787271545 85.9 85.9 85.0 85.9 1800 950 5.225
1787271546 85.0 85.9 85.0 85.9 1800 950 5.211
1787271547 85.9 86.8 85.0 85.9 1800 950 5.235
1787271548 85.9 85.9 85.0 85.9 1800 950 5.225
1787271550 85.9 85.9 85.0 86.8 1800 950 5.220
1787271551 85.0 85.9 85.0 85.9 1608 950 5.230
1787271552 85.9 86.8 85.0 85.9 1608 950 5.186
1787271553 85.0 85.9 85.0 85.9 1608 950 5.302
1787271554 85.9 85.9 85.0 85.9 1608 950 5.215
1787271555 85.9 85.9 85.0 85.9 1608 950 5.220
1787271556 85.0 85.9 85.0 85.0 1608 950 5.206
1787271557 85.0 85.9 84.1 85.0 1608 950 5.206
1787271559 85.0 85.9 85.0 85.9 1608 950 5.244
1787271560 85.0 85.9 85.0 85.9 1608 950 5.201
1787271561 82.2 81.3 81.3 82.2 2208 950 5.283
1787271562 79.5 78.5 78.5 80.4 2208 950 5.312
1787271563 77.6 77.6 76.7 77.6 2208 950 5.230
1787271564 83.2 84.1 83.2 85.0 2208 950 5.220
1787271565 85.0 85.9 84.1 85.9 2016 950 5.211
1787271566 85.0 85.9 85.0 85.9 2016 950 5.230
1787271567 85.0 85.9 85.0 85.9 1800 950 5.254
1787271569 85.0 85.9 84.1 85.0 1800 950 5.240
1787271570 85.0 85.9 85.0 85.9 1800 950 5.259
1787271571 85.0 85.9 84.1 85.9 1800 950 5.206
1787271572 85.0 85.9 84.1 85.9 1800 950 5.225
1787271573 85.9 86.8 85.0 85.9 1800 950 5.244
1787271574 85.9 86.8 85.0 85.9 1608 950 5.215
1787271575 85.0 85.9 85.0 85.9 1608 950 5.206
1787271576 85.9 86.8 85.0 85.9 1608 950 5.230
1787271578 85.9 85.9 85.0 85.9 1608 950 5.196
1787271579 85.9 85.9 85.0 85.9 1608 950 5.220
1787271580 85.9 86.8 85.0 85.9 1608 950 5.235
1787271581 85.9 85.9 85.0 85.9 1608 950 5.211
1787271582 85.9 85.9 84.1 85.9 1608 950 5.273
1787271583 85.9 86.8 85.0 85.9 1608 950 5.220
1787271584 85.0 85.9 85.0 85.9 1608 950 5.230
1787271586 85.0 85.9 84.1 85.9 1608 950 5.235
1787271587 85.9 86.8 85.0 85.0 1608 950 5.201
1787271588 85.9 85.9 85.0 85.9 1800 950 5.220
1787271589 85.0 85.9 85.0 85.9 1800 950 5.269
1787271590 85.0 85.9 85.0 85.9 1800 950 5.230
1787271591 85.0 85.9 84.1 85.0 1800 950 5.215
1787271592 85.9 86.8 85.0 85.9 1608 950 5.244
1787271593 85.0 85.9 85.0 85.9 1608 950 5.225
1787271595 85.0 85.9 85.0 85.9 1608 950 5.240
1787271596 85.9 86.8 85.0 85.9 1608 950 5.211
1787271597 85.9 85.9 85.0 85.9 1608 950 5.240
1787271598 85.9 86.8 85.0 85.9 1608 950 5.201
1787271599 85.9 86.8 85.0 85.9 1608 950 5.264
1787271600 85.0 85.9 85.0 85.9 1608 950 5.215
1787271601 85.9 85.9 85.0 85.9 1608 950 5.240
1787271603 85.9 85.9 85.0 85.9 1608 950 5.225
1787271604 85.0 85.9 85.0 85.9 1608 950 5.167
1787271605 85.9 85.9 85.0 85.0 1608 950 5.215
1787271606 85.0 85.9 85.0 85.9 1608 950 5.235
1787271607 85.9 85.9 84.1 85.9 1608 950 5.215
1787271608 85.0 85.9 84.1 85.9 1608 950 5.220
1787271609 85.0 85.0 84.1 85.0 2016 950 5.220
1787271610 85.9 85.9 84.1 85.9 1800 950 5.191
1787271612 85.0 85.9 85.0 85.9 1800 950 5.254
1787271613 85.0 85.9 85.0 85.9 1608 950 5.235
1787271614 85.9 85.9 85.0 85.9 1608 950 5.235
1787271615 85.0 85.9 85.0 85.9 1608 950 5.172
1787271616 85.0 86.8 85.0 85.9 1608 950 5.254
1787271617 85.0 85.9 84.1 85.9 1800 950 5.201
1787271618 85.9 85.9 85.0 85.9 1608 950 5.278
1787271620 85.9 85.9 85.0 85.9 1608 950 5.230
1787271621 85.0 85.9 85.0 85.9 1608 950 5.240
1787271622 85.0 85.9 85.0 85.9 1608 950 5.293
1787271623 85.0 85.0 84.1 85.0 1608 950 5.215
1787271624 81.3 80.4 80.4 82.2 2208 950 5.264
1787271625 79.5 78.5 78.5 80.4 2208 950 5.273
1787271626 77.6 76.7 76.7 77.6 2208 950 5.293
1787271627 84.1 84.1 83.2 85.0 2016 950 5.172
1787271628 85.0 85.0 84.1 85.9 2016 950 5.211
