epoch soc_c npu_c ddr_c bigcore_c cpu_mhz npu_mhz volt_v
1787275527 85.0 85.9 85.0 85.9 1608 950 5.215
1787275528 85.0 85.9 85.0 85.9 1608 950 5.215
1787275529 85.0 86.8 85.0 85.9 1608 950 5.211
1787275530 85.0 85.0 84.1 85.9 1800 950 5.283
1787275531 85.0 85.0 84.1 85.0 1608 950 5.220
1787275532 85.0 85.9 84.1 85.9 1608 950 5.230
1787275533 85.0 85.9 85.0 85.0 1608 950 5.240
1787275535 85.0 85.9 85.0 85.9 1608 950 5.235
1787275536 85.0 85.9 85.0 85.0 1608 950 5.230
1787275537 85.0 85.9 85.0 85.0 1608 950 5.225
1787275538 85.0 85.9 85.0 85.9 1608 950 5.230
1787275539 85.0 85.9 84.1 85.0 1800 950 5.220
1787275540 85.0 85.9 84.1 85.0 1800 950 5.182
1787275541 85.0 85.9 85.0 85.9 1800 950 5.211
